X1SES,stX1HHNUMBER,stX1PAREDU,Cluster
-0.5628,0.449893458,-0.889376325,2
1.0178,0.449893458,0.56643276,0
-0.1486,-0.275093538,-0.889376325,2
0.4907,0.449893458,0.56643276,0
-1.5735,-1.000080533,-1.617280868,2
0.8488,-1.000080533,0.56643276,0
0.3008,-0.275093538,-0.889376325,2
-0.4987,-0.275093538,-0.889376325,2
-0.4388,0.449893458,-0.889376325,2
0.0519,0.449893458,0.56643276,0
0.5585,0.449893458,0.56643276,0
0.6897,1.899867449,0.56643276,0
0.6924,-0.275093538,-0.161471782,0
-0.4504,0.449893458,-0.889376325,2
0.2064,-1.725067529,0.56643276,0
-0.447,1.174880454,-0.161471782,2
1.3631,-1.000080533,0.56643276,0
0.2011,0.449893458,-0.161471782,2
0.7234,-1.000080533,-0.161471782,0
-0.8455,-1.725067529,-0.889376325,2
-0.6809,-0.275093538,-0.889376325,2
0.8521,1.899867449,1.294337303,0
0.6071,-0.275093538,-0.161471782,0
-1.3682,-1.725067529,-0.889376325,2
-1.2676,-1.000080533,-0.889376325,2
-1.5209,1.174880454,-0.889376325,2
0.4255,-0.275093538,-0.161471782,2
-0.5195,-0.275093538,-0.889376325,2
0.544,-0.275093538,0.56643276,0
0.0955,0.449893458,-0.889376325,2
-0.7938,-1.000080533,-1.617280868,2
-0.7928,-0.275093538,-0.889376325,2
0.984,-1.725067529,1.294337303,0
0.0704,0.449893458,-0.161471782,2
-0.8127,-0.275093538,0.56643276,2
0.5797,0.449893458,-0.161471782,0
-0.6473,1.174880454,-0.889376325,2
0.7146,-0.275093538,0.56643276,0
1.035,-0.275093538,2.022241846,0
0.4857,0.449893458,-0.161471782,2
-0.3009,-0.275093538,-0.889376325,2
2.5668,-0.275093538,2.022241846,0
-0.3465,-0.275093538,-0.889376325,2
1.2577,-0.275093538,1.294337303,0
0.5146,-1.000080533,0.56643276,0
0.003,0.449893458,-0.161471782,2
0.4997,0.449893458,-0.161471782,2
-1.3184,-1.000080533,-0.889376325,2
-0.1915,1.899867449,-0.889376325,2
-0.4338,-1.000080533,0.56643276,0
0.3832,-0.275093538,0.56643276,0
-1.0772,0.449893458,-1.617280868,2
-0.7735,0.449893458,-0.889376325,2
0.908,-0.275093538,1.294337303,0
-0.0889,-0.275093538,-0.889376325,2
1.8401,-1.000080533,2.022241846,0
-0.1445,4.799815432,-0.161471782,2
0.8224,-0.275093538,1.294337303,0
1.1217,0.449893458,0.56643276,0
-0.8623,1.174880454,-0.889376325,2
-0.6665,-1.725067529,-0.889376325,2
0.8388,0.449893458,-0.161471782,0
-0.1035,0.449893458,-0.889376325,2
-0.0237,-0.275093538,-0.889376325,2
-1.152,1.899867449,-0.161471782,2
-0.4129,1.174880454,-0.889376325,2
-0.6786,0.449893458,0.56643276,2
-0.3214,-1.000080533,-0.889376325,2
-0.4003,0.449893458,-0.889376325,2
-0.1401,-0.275093538,-0.161471782,2
0.9034,0.449893458,1.294337303,0
1.313,1.899867449,1.294337303,0
-0.6163,-0.275093538,-0.161471782,2
0.4431,1.174880454,-0.161471782,2
-0.2066,0.449893458,-0.889376325,2
0.5164,-0.275093538,1.294337303,0
1.2197,0.449893458,1.294337303,0
0.3245,1.174880454,1.294337303,0
-0.0255,0.449893458,-0.889376325,2
-1.1505,0.449893458,-1.617280868,2
-0.1941,0.449893458,-0.889376325,2
-0.9314,-0.275093538,-1.617280868,2
1.6386,-0.275093538,2.022241846,0
0.6285,0.449893458,1.294337303,0
-0.0176,0.449893458,-0.161471782,2
1.1049,3.34984144,1.294337303,0
-0.8708,-1.000080533,0.56643276,2
-0.8103,-1.000080533,-0.889376325,2
-0.0912,1.174880454,-0.161471782,2
1.9418,0.449893458,2.022241846,0
0.1856,-0.275093538,0.56643276,0
0.2716,-0.275093538,-0.889376325,2
0.1862,1.899867449,-0.161471782,2
-0.2769,-0.275093538,-0.889376325,2
0.2416,-0.275093538,0.56643276,0
-0.9992,1.174880454,-1.617280868,2
-0.2004,-1.725067529,-0.161471782,2
0.0407,-0.275093538,-0.161471782,2
-0.7751,1.174880454,-0.889376325,2
0.284,-0.275093538,-0.161471782,2
-0.1236,-0.275093538,-0.889376325,2
-0.006,1.174880454,0.56643276,0
-0.2912,-1.000080533,0.56643276,0
-0.2921,-1.725067529,-0.889376325,2
0.475,0.449893458,1.294337303,0
0.2716,-0.275093538,-0.889376325,2
0.2794,-0.275093538,0.56643276,0
-0.5123,-0.275093538,-0.889376325,2
-1.1272,1.174880454,-1.617280868,2
-1.0246,0.449893458,-0.889376325,2
2.2827,-0.275093538,2.022241846,0
0.2462,-0.275093538,-0.161471782,2
0.6518,-1.000080533,0.56643276,0
-0.0903,-1.000080533,-0.161471782,2
-0.1681,1.174880454,-0.161471782,2
-1.2268,1.899867449,-1.617280868,2
1.1912,-0.275093538,1.294337303,0
0.2066,1.174880454,0.56643276,0
-0.8442,-1.000080533,-1.617280868,2
-1.4533,0.449893458,-1.617280868,2
-8.0,1.174880454,1.294337303,1
0.4512,1.174880454,-0.889376325,2
1.7574,-0.275093538,2.022241846,0
0.0299,1.174880454,1.294337303,0
0.0283,-1.000080533,0.56643276,0
-0.0075,0.449893458,-0.161471782,2
-0.4161,-0.275093538,-0.889376325,2
-0.5342,-1.000080533,-0.161471782,2
0.7539,-0.275093538,0.56643276,0
0.6195,-1.000080533,0.56643276,0
-0.3122,-0.275093538,-0.889376325,2
0.8023,0.449893458,0.56643276,0
0.1105,1.899867449,0.56643276,0
0.1049,0.449893458,0.56643276,0
1.7344,-1.000080533,2.022241846,0
-1.1348,-0.275093538,-1.617280868,2
-0.4257,1.174880454,-0.889376325,2
-0.4843,-0.275093538,-0.889376325,2
0.3237,0.449893458,0.56643276,0
-0.7751,-0.275093538,-0.889376325,2
2.4131,-0.275093538,2.022241846,0
-0.7156,-1.000080533,-0.889376325,2
0.8075,-1.000080533,1.294337303,0
-0.1,1.174880454,-0.889376325,2
1.9474,0.449893458,2.022241846,0
-0.6755,0.449893458,-0.161471782,2
1.2501,-0.275093538,1.294337303,0
0.3069,-0.275093538,0.56643276,0
-0.7553,0.449893458,-0.889376325,2
1.3521,-0.275093538,2.022241846,0
-0.0388,1.174880454,0.56643276,0
-0.9302,-0.275093538,-0.889376325,2
0.4457,1.899867449,-0.889376325,2
0.1964,-0.275093538,-0.889376325,2
-0.0932,-1.000080533,0.56643276,0
0.7966,-1.000080533,1.294337303,0
-1.3407,0.449893458,-1.617280868,2
0.1098,0.449893458,-0.889376325,2
0.3478,0.449893458,-0.889376325,2
0.4928,0.449893458,0.56643276,0
-0.1523,-0.275093538,-0.161471782,2
0.3609,1.174880454,-0.161471782,2
1.8394,-0.275093538,2.022241846,0
0.2714,-0.275093538,0.56643276,0
-1.1388,2.624854445,-1.617280868,2
-0.0615,-1.000080533,0.56643276,0
0.5085,-0.275093538,-0.161471782,0
0.9062,-0.275093538,0.56643276,0
-1.233,-1.000080533,-0.889376325,2
0.6924,1.174880454,-0.161471782,0
-0.3554,-1.725067529,-0.889376325,2
-0.2437,-0.275093538,-0.161471782,2
0.7523,-1.000080533,0.56643276,0
0.5626,1.174880454,0.56643276,0
1.7616,-0.275093538,2.022241846,0
-0.4046,0.449893458,-0.889376325,2
-0.1987,1.899867449,-0.889376325,2
-0.291,1.899867449,-0.161471782,2
-0.6782,-1.000080533,-0.889376325,2
-0.0493,-0.275093538,0.56643276,0
-0.7233,1.899867449,-0.161471782,2
1.1856,-0.275093538,2.022241846,0
0.9798,-0.275093538,0.56643276,0
-1.0862,-0.275093538,-0.889376325,2
-0.0258,-0.275093538,0.56643276,0
-0.056,-1.000080533,-0.889376325,2
-0.1696,0.449893458,-0.889376325,2
0.5042,-0.275093538,1.294337303,0
-0.7553,-0.275093538,-0.889376325,2
1.0109,0.449893458,0.56643276,0
-0.3812,-1.000080533,0.56643276,0
0.4689,-1.000080533,0.56643276,0
-0.5866,0.449893458,-0.161471782,2
0.1918,-1.000080533,-0.161471782,2
0.7678,0.449893458,1.294337303,0
1.527,-1.000080533,1.294337303,0
-0.1651,-0.275093538,-0.889376325,2
0.5124,0.449893458,0.56643276,0
0.5676,-1.000080533,0.56643276,0
1.1175,2.624854445,2.022241846,0
2.1833,-0.275093538,2.022241846,0
0.0967,-0.275093538,-0.161471782,2
-0.0685,-0.275093538,-0.161471782,2
-0.5825,-1.000080533,-0.889376325,2
-0.9827,0.449893458,-0.889376325,2
-0.4024,1.174880454,-0.889376325,2
1.2881,-0.275093538,2.022241846,0
0.0967,-1.000080533,-0.161471782,2
1.1907,-0.275093538,1.294337303,0
1.9005,-1.000080533,2.022241846,0
-0.8296,1.899867449,-1.617280868,2
0.0233,-0.275093538,-0.889376325,2
0.1389,0.449893458,1.294337303,0
0.3067,-0.275093538,-0.161471782,2
-0.0227,-1.000080533,-0.889376325,2
-1.5735,0.449893458,-1.617280868,2
-0.2066,0.449893458,-0.889376325,2
-0.6655,-1.000080533,-0.889376325,2
-1.1153,0.449893458,-1.617280868,2
-0.8837,-0.275093538,-0.889376325,2
-1.245,-1.000080533,-0.889376325,2
-1.2268,2.624854445,-1.617280868,2
-0.3497,-1.000080533,-0.889376325,2
0.3423,-0.275093538,0.56643276,0
-0.0902,-1.000080533,-0.889376325,2
-0.5957,0.449893458,-1.617280868,2
-0.9069,1.174880454,-0.889376325,2
-0.6665,-1.725067529,-0.889376325,2
2.229,0.449893458,2.022241846,0
0.8207,0.449893458,0.56643276,0
-0.8472,-0.275093538,-0.889376325,2
-0.1431,-1.725067529,-0.889376325,2
-0.7751,-0.275093538,-0.889376325,2
0.5329,1.174880454,0.56643276,0
0.2678,0.449893458,0.56643276,0
-1.3419,0.449893458,-0.889376325,2
-0.7751,0.449893458,-0.889376325,2
1.1188,-0.275093538,1.294337303,0
-0.4584,-1.000080533,-0.889376325,2
-0.548,1.174880454,-0.161471782,2
-0.8201,0.449893458,-0.889376325,2
-0.3091,-0.275093538,-0.889376325,2
-0.3378,1.174880454,-0.889376325,2
-0.5318,0.449893458,-0.889376325,2
-0.7022,0.449893458,-0.889376325,2
-0.232,1.174880454,0.56643276,0
1.3615,0.449893458,1.294337303,0
0.3348,0.449893458,2.022241846,0
0.9774,1.174880454,0.56643276,0
-0.2751,-0.275093538,-0.889376325,2
0.6216,-0.275093538,0.56643276,0
1.5873,0.449893458,1.294337303,0
0.7297,1.174880454,1.294337303,0
0.9924,-0.275093538,2.022241846,0
0.471,0.449893458,-0.161471782,2
-0.0364,-0.275093538,-0.889376325,2
0.8775,0.449893458,-0.161471782,0
0.6165,-1.000080533,0.56643276,0
-0.4257,0.449893458,-0.889376325,2
-8.0,0.449893458,0.56643276,1
0.5329,-0.275093538,0.56643276,0
-0.432,-1.725067529,-0.889376325,2
0.0215,-1.000080533,0.56643276,0
-0.7134,1.899867449,-0.889376325,2
-1.2698,-1.000080533,-1.617280868,2
0.7671,0.449893458,1.294337303,0
0.9644,-1.000080533,1.294337303,0
-0.8827,2.624854445,-0.889376325,2
-0.482,-0.275093538,-0.889376325,2
-0.012,0.449893458,-0.161471782,2
0.6836,-1.000080533,1.294337303,0
0.6846,-1.725067529,1.294337303,0
-0.1191,0.449893458,-0.161471782,2
-0.817,-0.275093538,0.56643276,2
0.8713,0.449893458,0.56643276,0
-0.6592,-0.275093538,-0.889376325,2
2.4572,0.449893458,2.022241846,0
-0.8201,0.449893458,-0.889376325,2
-0.5983,1.174880454,-0.889376325,2
1.1594,0.449893458,0.56643276,0
-0.8455,-0.275093538,-0.889376325,2
0.9151,-1.725067529,0.56643276,0
-0.5999,1.899867449,-0.889376325,2
-0.1536,2.624854445,-0.161471782,2
-1.3184,-1.000080533,-0.889376325,2
-1.0537,0.449893458,-0.889376325,2
1.897,-0.275093538,2.022241846,0
0.0115,1.174880454,-0.889376325,2
-0.0117,0.449893458,-0.889376325,2
0.6952,1.174880454,0.56643276,0
-0.4843,-0.275093538,-0.889376325,2
0.814,-1.000080533,0.56643276,0
-0.3686,-0.275093538,-0.161471782,2
-1.1394,-1.000080533,-0.889376325,2
0.1432,-0.275093538,-0.161471782,2
0.2886,-0.275093538,0.56643276,0
0.9017,-0.275093538,0.56643276,0
-1.7157,-0.275093538,-1.617280868,2
-0.8405,0.449893458,-0.889376325,2
0.0584,-0.275093538,-0.889376325,2
-0.9952,-1.000080533,-0.889376325,2
-1.4438,-1.000080533,-1.617280868,2
-1.2098,-1.000080533,-0.889376325,2
1.998,-1.000080533,2.022241846,0
0.6052,1.899867449,1.294337303,0
1.0936,-0.275093538,2.022241846,0
-0.4584,0.449893458,-0.889376325,2
0.0083,1.174880454,-0.889376325,2
0.3987,-0.275093538,-0.889376325,2
1.374,3.34984144,2.022241846,0
0.6846,-1.725067529,1.294337303,0
-0.3332,-0.275093538,-0.889376325,2
-0.0898,-1.000080533,-0.161471782,2
-0.1804,-0.275093538,0.56643276,0
0.3221,-1.000080533,-0.889376325,2
0.7961,1.174880454,0.56643276,0
-0.87,-0.275093538,-0.889376325,2
1.1395,-1.000080533,1.294337303,0
1.4041,-0.275093538,1.294337303,0
1.2487,-0.275093538,0.56643276,0
0.7145,1.174880454,1.294337303,0
-0.5318,-0.275093538,-0.889376325,2
-0.3378,-1.000080533,-0.889376325,2
-0.1795,-0.275093538,-0.889376325,2
-0.7306,-0.275093538,-0.889376325,2
-1.2098,-1.725067529,-0.889376325,2
-0.8837,-0.275093538,-0.889376325,2
0.2926,-0.275093538,1.294337303,0
-0.6031,0.449893458,-0.889376325,2
-0.8321,-0.275093538,-0.889376325,2
0.2044,-0.275093538,0.56643276,0
-0.3844,0.449893458,-0.889376325,2
1.3512,0.449893458,1.294337303,0
-0.39,-0.275093538,-0.889376325,2
-0.3676,-1.000080533,-0.889376325,2
-0.0105,-0.275093538,-0.161471782,2
-0.5628,-0.275093538,-0.889376325,2
1.0699,-1.000080533,1.294337303,0
0.7292,-0.275093538,1.294337303,0
-8.0,2.624854445,-0.889376325,1
-0.4139,2.624854445,-0.889376325,2
-0.8455,-1.725067529,-0.889376325,2
1.1175,-1.000080533,2.022241846,0
0.1757,1.174880454,-0.161471782,2
1.0241,0.449893458,1.294337303,0
1.3133,0.449893458,2.022241846,0
-0.9147,0.449893458,-1.617280868,2
-0.0553,-1.000080533,-0.161471782,2
-0.1378,-1.000080533,-0.161471782,2
-0.0389,0.449893458,-0.161471782,2
0.6866,1.174880454,1.294337303,0
-0.8914,0.449893458,-0.889376325,2
0.4073,-0.275093538,0.56643276,0
-1.0941,-0.275093538,-1.617280868,2
0.4466,-1.725067529,-0.161471782,2
0.7533,0.449893458,0.56643276,0
1.7484,-0.275093538,2.022241846,0
-0.1942,2.624854445,-0.161471782,2
1.4801,-0.275093538,1.294337303,0
0.215,-1.000080533,-0.889376325,2
-8.0,-0.275093538,0.56643276,1
-0.1734,-0.275093538,-0.889376325,2
-0.8027,1.899867449,-1.617280868,2
-0.2035,-0.275093538,-1.617280868,2
-1.7157,-0.275093538,-1.617280868,2
-0.2634,-1.000080533,-0.161471782,2
-0.7156,-0.275093538,-0.889376325,2
-0.0506,4.074828436,-0.889376325,2
-0.0884,0.449893458,-0.889376325,2
-0.762,-0.275093538,-0.889376325,2
1.7484,-0.275093538,2.022241846,0
-0.6782,-0.275093538,-0.889376325,2
0.1563,-0.275093538,-0.889376325,2
-1.0772,1.174880454,-1.617280868,2
-0.2239,-0.275093538,-0.889376325,2
-0.2411,-1.725067529,-0.161471782,2
0.0447,-1.000080533,0.56643276,0
-0.5434,-0.275093538,-0.161471782,2
1.081,-0.275093538,1.294337303,0
0.6261,-1.725067529,0.56643276,0
0.4062,1.174880454,1.294337303,0
0.5474,-0.275093538,0.56643276,0
0.1969,-0.275093538,-0.889376325,2
-0.3191,-1.000080533,-0.889376325,2
-0.7252,0.449893458,-0.889376325,2
1.2149,-0.275093538,1.294337303,0
-0.9782,1.174880454,-0.161471782,2
-1.0556,1.174880454,-1.617280868,2
-0.601,0.449893458,-0.889376325,2
0.1856,-0.275093538,0.56643276,0
0.0012,-1.000080533,0.56643276,0
0.6766,1.174880454,0.56643276,0
1.2984,0.449893458,1.294337303,0
-1.0772,-0.275093538,-1.617280868,2
-0.4136,0.449893458,-0.889376325,2
-8.0,-1.000080533,-0.889376325,1
-1.46,1.899867449,-0.889376325,2
1.2149,1.174880454,1.294337303,0
-0.5512,0.449893458,-0.889376325,2
0.6737,-0.275093538,1.294337303,0
0.5348,-0.275093538,-0.161471782,0
-0.1619,2.624854445,-0.161471782,2
0.3872,0.449893458,0.56643276,0
-0.5083,-0.275093538,-0.161471782,2
1.492,0.449893458,2.022241846,0
-1.0067,-0.275093538,-1.617280868,2
-0.5089,1.899867449,-0.889376325,2
0.2282,-0.275093538,-0.161471782,2
-0.4728,-1.000080533,-0.889376325,2
1.7484,-0.275093538,2.022241846,0
-1.0495,-0.275093538,-1.617280868,2
-1.1012,-0.275093538,-0.889376325,2
-0.2571,-0.275093538,-0.889376325,2
0.1928,0.449893458,1.294337303,0
-1.5209,1.174880454,-0.889376325,2
0.3664,-1.000080533,1.294337303,0
0.8427,0.449893458,1.294337303,0
-0.8157,-0.275093538,-0.889376325,2
0.6408,-0.275093538,0.56643276,0
1.3921,0.449893458,2.022241846,0
-0.1237,-1.000080533,-0.161471782,2
-0.4046,-0.275093538,-0.889376325,2
-0.3936,1.174880454,-0.889376325,2
-0.6363,-0.275093538,-0.889376325,2
1.7886,1.174880454,2.022241846,0
1.0178,-0.275093538,0.56643276,0
-1.5209,-0.275093538,-0.889376325,2
-0.7233,-0.275093538,-0.161471782,2
-0.2868,0.449893458,-0.161471782,2
0.4116,2.624854445,0.56643276,0
-0.0676,-0.275093538,-0.161471782,2
-0.3984,-1.000080533,-0.889376325,2
-0.5099,1.174880454,-0.889376325,2
-0.1431,-1.725067529,-0.889376325,2
-1.245,-1.725067529,-0.889376325,2
-0.1498,1.174880454,-0.161471782,2
-0.6333,-1.000080533,-0.889376325,2
-0.5628,-1.000080533,-0.889376325,2
-0.0996,0.449893458,0.56643276,0
0.7374,0.449893458,0.56643276,0
0.9752,-1.000080533,0.56643276,0
-1.2395,-0.275093538,-1.617280868,2
0.6839,-0.275093538,1.294337303,0
1.6074,-0.275093538,1.294337303,0
1.4816,-1.000080533,2.022241846,0
1.0103,-0.275093538,1.294337303,0
0.4481,-0.275093538,1.294337303,0
0.9764,-0.275093538,0.56643276,0
-8.0,-0.275093538,0.56643276,1
0.679,-1.725067529,0.56643276,0
0.1757,-1.000080533,-0.161471782,2
-8.0,-1.725067529,-1.617280868,1
1.4407,0.449893458,1.294337303,0
-0.5531,1.174880454,-0.889376325,2
1.2812,-0.275093538,1.294337303,0
-0.5829,-0.275093538,-0.161471782,2
-1.0229,-0.275093538,-0.889376325,2
-0.0289,0.449893458,-0.161471782,2
-0.7161,-1.000080533,-0.889376325,2
-0.5628,-1.725067529,-0.889376325,2
0.8723,-1.000080533,2.022241846,0
-0.1528,-1.000080533,-0.889376325,2
-0.7641,-0.275093538,-0.889376325,2
-0.1062,-0.275093538,-0.889376325,2
-0.1681,1.174880454,-0.161471782,2
0.6209,0.449893458,0.56643276,0
0.5386,0.449893458,0.56643276,0
0.8422,3.34984144,0.56643276,0
1.179,0.449893458,1.294337303,0
-0.7083,-1.000080533,-0.889376325,2
-0.2066,0.449893458,-0.889376325,2
-1.0466,-0.275093538,-1.617280868,2
-0.8455,-1.000080533,-0.889376325,2
1.1405,1.174880454,1.294337303,0
1.7196,0.449893458,2.022241846,0
0.7928,1.174880454,1.294337303,0
-0.1629,-0.275093538,-0.889376325,2
0.5176,-0.275093538,0.56643276,0
0.8973,-0.275093538,1.294337303,0
-0.5089,-0.275093538,-0.889376325,2
-0.8408,0.449893458,-0.889376325,2
-0.4129,-0.275093538,-0.889376325,2
-1.1012,-1.725067529,-0.889376325,2
-0.0853,-1.000080533,-0.889376325,2
-0.4046,-0.275093538,-0.889376325,2
-0.3431,1.174880454,-0.161471782,2
-0.1763,1.174880454,0.56643276,0
-0.4907,1.899867449,-0.889376325,2
-0.4425,-1.000080533,-0.889376325,2
0.3563,-1.000080533,-0.161471782,2
0.4671,-1.000080533,1.294337303,0
-0.5212,-0.275093538,-0.889376325,2
-1.0669,-1.000080533,-0.889376325,2
0.8512,1.174880454,1.294337303,0
-0.7901,-1.725067529,-0.889376325,2
-0.6231,0.449893458,-0.889376325,2
-0.699,2.624854445,-0.889376325,2
-0.8602,-0.275093538,-0.889376325,2
-0.7579,0.449893458,-0.889376325,2
0.8361,-0.275093538,0.56643276,0
-1.2142,-0.275093538,-0.889376325,2
-0.4567,-0.275093538,-0.889376325,2
-0.4046,0.449893458,-0.161471782,2
0.0521,1.899867449,-0.889376325,2
0.9845,0.449893458,1.294337303,0
0.3171,-0.275093538,0.56643276,0
-0.0784,-1.000080533,0.56643276,0
-0.8671,-1.000080533,-0.889376325,2
0.1436,1.174880454,0.56643276,0
0.5923,-1.000080533,-0.161471782,0
-0.3019,-0.275093538,-0.161471782,2
0.6891,0.449893458,0.56643276,0
-0.1495,0.449893458,-0.889376325,2
-0.8103,-1.725067529,-0.889376325,2
-0.1864,-0.275093538,-0.161471782,2
-0.6094,0.449893458,-0.889376325,2
-0.4654,-1.000080533,-0.889376325,2
-0.2474,0.449893458,-0.889376325,2
0.0735,1.174880454,-0.161471782,2
0.683,1.174880454,1.294337303,0
0.1896,0.449893458,0.56643276,0
-0.6305,0.449893458,-0.889376325,2
0.2806,0.449893458,0.56643276,0
-0.0213,0.449893458,0.56643276,0
1.0597,0.449893458,2.022241846,0
-1.5696,1.174880454,-1.617280868,2
0.381,1.174880454,-0.161471782,2
-1.1884,1.174880454,-0.889376325,2
-0.7751,-1.725067529,-0.889376325,2
0.855,-0.275093538,0.56643276,0
0.357,-0.275093538,0.56643276,0
-1.0862,0.449893458,-0.889376325,2
0.4272,0.449893458,-0.161471782,2
-0.5436,1.174880454,-0.889376325,2
0.2964,-0.275093538,1.294337303,0
-0.4834,-0.275093538,-0.889376325,2
-0.3118,0.449893458,0.56643276,0
0.0648,-0.275093538,-0.161471782,2
0.47,-0.275093538,-0.161471782,2
-0.3699,-0.275093538,-0.161471782,2
-0.6795,1.174880454,-0.889376325,2
1.0184,-1.000080533,1.294337303,0
-0.4293,0.449893458,-0.889376325,2
0.9973,2.624854445,1.294337303,0
-0.3554,-0.275093538,-0.889376325,2
-1.0772,-1.725067529,-1.617280868,2
-0.4024,-0.275093538,-0.889376325,2
0.8521,0.449893458,1.294337303,0
0.0913,-0.275093538,-0.161471782,2
-0.5628,-1.725067529,-0.889376325,2
-0.9016,-0.275093538,-1.617280868,2
0.001,-0.275093538,0.56643276,0
-0.587,0.449893458,-1.617280868,2
-0.2605,-1.000080533,-0.889376325,2
0.1314,0.449893458,0.56643276,0
1.3476,-0.275093538,1.294337303,0
0.0387,-1.000080533,-0.161471782,2
1.6718,-0.275093538,2.022241846,0
0.0961,-0.275093538,-0.161471782,2
-0.1634,-0.275093538,-0.889376325,2
-0.8103,-1.725067529,-0.889376325,2
0.2582,0.449893458,0.56643276,0
-1.2469,0.449893458,-1.617280868,2
0.215,-1.000080533,-0.889376325,2
0.4959,0.449893458,1.294337303,0
-0.4651,0.449893458,-0.889376325,2
-0.5044,1.174880454,-0.889376325,2
-0.2316,0.449893458,0.56643276,0
0.5081,-0.275093538,0.56643276,0
-1.1485,0.449893458,-1.617280868,2
-0.3641,0.449893458,-0.889376325,2
-0.1495,-1.000080533,-0.889376325,2
-0.0037,-0.275093538,-0.161471782,2
-1.1135,1.899867449,-1.617280868,2
-0.2876,-1.725067529,-1.617280868,2
-1.0449,-1.000080533,-1.617280868,2
0.5156,0.449893458,-0.889376325,2
0.7604,1.174880454,0.56643276,0
-0.6521,0.449893458,-0.161471782,2
-0.735,1.174880454,-0.889376325,2
1.2637,-1.000080533,1.294337303,0
0.5498,0.449893458,0.56643276,0
0.1543,0.449893458,0.56643276,0
-0.6231,1.174880454,-0.889376325,2
-0.4136,-0.275093538,-0.889376325,2
0.1284,1.899867449,0.56643276,0
0.6733,-0.275093538,-0.161471782,0
-1.3184,-0.275093538,-0.889376325,2
0.6561,-0.275093538,1.294337303,0
-0.2004,1.174880454,-0.161471782,2
-1.43,-1.000080533,-0.889376325,2
0.216,-0.275093538,-0.161471782,2
0.5828,-0.275093538,2.022241846,0
1.3601,-0.275093538,1.294337303,0
0.8271,-0.275093538,0.56643276,0
2.1234,0.449893458,2.022241846,0
0.5758,-1.000080533,0.56643276,0
-0.0594,-0.275093538,-0.161471782,2
0.0467,-0.275093538,0.56643276,0
-1.1502,-0.275093538,-0.889376325,2
-1.3379,-1.000080533,-0.889376325,2
-0.3307,1.174880454,-0.889376325,2
-1.103,1.899867449,-1.617280868,2
0.5648,-0.275093538,0.56643276,0
-0.6328,0.449893458,-0.889376325,2
-0.8837,0.449893458,-0.889376325,2
-0.8429,0.449893458,-0.889376325,2
-0.4141,-0.275093538,-0.889376325,2
-1.1394,1.174880454,-0.889376325,2
1.0829,0.449893458,1.294337303,0
-0.6553,0.449893458,-0.889376325,2
-0.1188,0.449893458,0.56643276,0
-1.5336,2.624854445,-1.617280868,2
-0.4438,0.449893458,-0.889376325,2
-0.3545,0.449893458,-0.889376325,2
0.6581,0.449893458,0.56643276,0
-0.4046,-0.275093538,-0.889376325,2
2.297,-0.275093538,2.022241846,0
-1.1308,1.899867449,-0.889376325,2
0.451,-0.275093538,1.294337303,0
-0.7156,-1.000080533,-0.889376325,2
1.8402,1.174880454,2.022241846,0
-0.3173,0.449893458,-0.889376325,2
0.0751,0.449893458,0.56643276,0
-0.1236,-1.000080533,-0.889376325,2
-0.0055,-1.000080533,-0.889376325,2
0.3737,-0.275093538,1.294337303,0
1.495,0.449893458,2.022241846,0
0.0753,0.449893458,-0.161471782,2
1.0487,1.174880454,2.022241846,0
-0.4302,-0.275093538,-0.889376325,2
0.2669,-0.275093538,0.56643276,0
0.2277,0.449893458,0.56643276,0
1.3987,-1.725067529,1.294337303,0
0.1985,-1.000080533,0.56643276,0
0.7233,0.449893458,-0.161471782,0
-0.7728,0.449893458,-1.617280868,2
0.0491,-0.275093538,-0.161471782,2
1.2637,-0.275093538,1.294337303,0
0.5476,1.174880454,0.56643276,0
0.6597,1.174880454,1.294337303,0
0.2401,-1.000080533,0.56643276,0
-0.4341,0.449893458,-0.889376325,2
0.0432,0.449893458,0.56643276,0
0.0153,-0.275093538,-0.161471782,2
-0.4134,0.449893458,-0.889376325,2
1.0121,-0.275093538,1.294337303,0
0.9914,-0.275093538,1.294337303,0
0.5561,-0.275093538,0.56643276,0
-0.0197,-1.000080533,-0.889376325,2
-0.5013,3.34984144,-0.889376325,2
0.409,1.174880454,0.56643276,0
-0.323,-1.000080533,-0.889376325,2
-0.5436,-1.000080533,-0.889376325,2
-0.7636,-1.000080533,-0.161471782,2
-0.3535,-1.000080533,-0.889376325,2
1.3042,-0.275093538,1.294337303,0
-0.5803,-0.275093538,-0.889376325,2
0.6194,-0.275093538,-0.161471782,0
1.6225,-1.000080533,2.022241846,0
-0.7901,-1.000080533,-0.889376325,2
2.0674,0.449893458,2.022241846,0
0.9893,-0.275093538,1.294337303,0
0.2732,0.449893458,0.56643276,0
0.0361,-1.000080533,0.56643276,0
-0.3844,-0.275093538,-0.889376325,2
-0.4136,-0.275093538,-0.889376325,2
-0.87,-1.000080533,-0.889376325,2
-0.28,1.174880454,-0.889376325,2
1.1947,-0.275093538,0.56643276,0
1.0851,0.449893458,1.294337303,0
-1.6616,-1.000080533,-1.617280868,2
0.6021,1.174880454,0.56643276,0
-0.0996,-0.275093538,0.56643276,0
-0.1367,1.174880454,0.56643276,0
0.2131,0.449893458,0.56643276,0
-1.103,1.174880454,-1.617280868,2
0.215,-1.725067529,-0.889376325,2
