X1PAREDU X1SES
2.025529834 1.3658
0.568139554 0.5787
-0.889250727 -0.7606
2.025529834 1.2559
1.296834694 1.3589
0.568139554 0.7039
-1.617945867 -1.5119
0.568139554 0.4073
1.296834694 0.9691
-0.160555586 -0.6139
2.025529834 2.026
-0.889250727 -0.9671
0.568139554 0.522
-1.617945867 -1.1008
-0.160555586 -0.0128
-0.160555586 0.0186
-0.160555586 0.0153
-0.889250727 -0.2
-0.889250727 -8
-0.889250727 -0.5628
1.296834694 0.8795
1.296834694 0.9413
-0.889250727 -1.0862
-0.889250727 0.3879
2.025529834 0.832
-0.160555586 -0.0823
1.296834694 -0.2123
-0.160555586 -0.623
-0.889250727 -0.791
0.568139554 0.6914
-0.889250727 -0.5381
-0.160555586 -0.0849
1.296834694 1.4453
-0.889250727 -0.8705
1.296834694 0.9466
0.568139554 1.3235
0.568139554 0.9249
1.296834694 1.5188
-0.889250727 -1.1211
1.296834694 0.6685
-0.889250727 -0.8837
0.568139554 0.5176
1.296834694 0.1439
-0.889250727 -0.5628
0.568139554 1.0648
2.025529834 1.9172
0.568139554 0.2452
-0.889250727 -0.4169
2.025529834 1.449
-0.889250727 0.1072
2.025529834 2.5372
-0.889250727 -0.4854
-0.160555586 -0.2174
-0.160555586 0.1852
1.296834694 0.4939
0.568139554 0.9079
-0.889250727 -0.4638
-0.889250727 -0.2048
-0.160555586 0.3574
-0.889250727 0.3385
1.296834694 1.171
-0.160555586 -0.2634
-1.617945867 -0.8181
-0.889250727 -0.1431
1.296834694 0.5629
-1.617945867 -0.7873
-0.160555586 -0.3664
-0.889250727 -0.4975
1.296834694 1.2152
-0.889250727 -0.3759
-0.160555586 0.2213
-0.889250727 -0.1845
-0.889250727 -0.8158
-0.160555586 0.7526
-0.160555586 0.7522
-0.889250727 -0.5386
2.025529834 1.8566
-0.889250727 -0.5628
0.568139554 0.9309
-0.889250727 -0.7751
-0.160555586 -0.2779
-0.889250727 -0.1229
2.025529834 0.6871
0.568139554 0.5429
0.568139554 0.3392
2.025529834 0.3831
-0.889250727 -0.2888
-0.160555586 -0.6715
0.568139554 0.5366
-0.889250727 -0.6949
0.568139554 0.5498
1.296834694 1.1933
1.296834694 1.1461
-0.889250727 -1.2098
0.568139554 0.5955
0.568139554 0.466
0.568139554 0.1753
1.296834694 1.2715
0.568139554 -0.2344
1.296834694 0.4751
0.568139554 1
-0.889250727 -0.9512
-0.160555586 0.3879
2.025529834 2.522
-0.889250727 -0.1433
-0.889250727 -0.5858
-0.889250727 -0.5628
1.296834694 1.5122
0.568139554 -0.9667
-0.889250727 -0.1959
-0.889250727 0.0472
-0.889250727 -0.1449
-0.160555586 0.0885
-0.889250727 -0.4742
1.296834694 1.2095
1.296834694 1.4041
-0.889250727 -0.0506
-0.889250727 -0.8837
0.568139554 0.6782
-0.889250727 -0.832
-0.889250727 -0.6352
-0.889250727 -0.2048
1.296834694 0.0808
-0.160555586 0.5794
0.568139554 0.061
-1.617945867 -1.26
-0.889250727 -1.1012
0.568139554 -0.0754
-0.889250727 -0.7751
-0.160555586 0.0469
0.568139554 -0.3652
-0.889250727 -1.245
-1.617945867 -1.3329
0.568139554 -0.0996
-0.889250727 -0.056
-0.889250727 -0.6665
-0.889250727 -0.7397
-0.889250727 -1.2803
-0.889250727 0.1759
2.025529834 0.9721
1.296834694 1.4787
0.568139554 0.0783
-0.889250727 0.0643
-1.617945867 -1.5735
-0.889250727 -0.6665
-0.889250727 -0.4082
0.568139554 0.2923
-1.617945867 -1.0772
0.568139554 0.8613
-0.889250727 -0.6574
1.296834694 1.0408
1.296834694 0.0979
-0.889250727 -0.6094
2.025529834 2.4837
0.568139554 0.8963
-0.889250727 -1.3184
2.025529834 1.9383
-0.160555586 -0.0277
-0.889250727 -0.6665
0.568139554 -0.0396
1.296834694 1.0022
0.568139554 1.0293
-0.889250727 -0.5415
1.296834694 0.8512
0.568139554 0.001
-0.889250727 -1.3682
-0.889250727 -0.3581
-0.160555586 0.1281
-0.889250727 -1.2098
0.568139554 0.5221
0.568139554 0.6144
-0.889250727 -0.4584
1.296834694 1.2185
-0.889250727 -0.6659
-1.617945867 -1.1008
1.296834694 0.8724
-0.889250727 -0.2239
0.568139554 0.5079
-0.889250727 -0.5089
-0.160555586 0.6924
-0.889250727 -0.6654
2.025529834 1.2911
-0.160555586 -0.1807
-0.889250727 -1.2098
-0.160555586 -0.9782
-1.617945867 -1.2389
-0.160555586 0.1023
0.568139554 0.2273
2.025529834 1.8637
-0.889250727 0.1695
-0.160555586 -0.3312
-0.160555586 -0.1617
0.568139554 0.4072
-0.160555586 -0.1982
0.568139554 0.4087
-0.889250727 -0.9512
0.568139554 -0.3875
-0.889250727 -0.6671
-0.889250727 -0.4235
1.296834694 -0.1211
-0.160555586 -0.8546
-0.889250727 -0.7751
-0.889250727 0.1413
1.296834694 1.0671
-0.889250727 -0.937
0.568139554 0.1753
0.568139554 0.856
0.568139554 1.2794
-0.160555586 0.3918
0.568139554 0.9053
-0.160555586 -0.4633
-0.889250727 -0.5442
-0.889250727 -0.837
-0.889250727 -0.4813
0.568139554 1.0377
2.025529834 2.2035
0.568139554 0.6889
-0.160555586 0.0828
-0.889250727 0.5844
-1.617945867 -0.9992
0.568139554 0.7132
0.568139554 0.7961
0.568139554 0.6898
-0.889250727 -0.2324
-0.889250727 -0.6665
-1.617945867 -1.6616
-0.889250727 -0.4341
1.296834694 0.3645
-0.889250727 -0.1431
2.025529834 0.3951
-0.889250727 -8
0.568139554 0.1878
1.296834694 1.4435
-0.889250727 -0.8623
0.568139554 0.2246
-0.160555586 0.6255
-0.160555586 0.4466
2.025529834 2.1291
0.568139554 0.827
1.296834694 1.4372
-0.889250727 -0.874
-0.889250727 -0.7757
-0.160555586 -0.4089
0.568139554 -0.3118
1.296834694 1.2983
0.568139554 0.8386
0.568139554 0.0329
0.568139554 0.0563
2.025529834 1.4977
-0.160555586 -0.2572
0.568139554 0.7604
0.568139554 0.942
-0.160555586 -0.1369
0.568139554 1.0759
0.568139554 0.165
-0.160555586 -0.3747
2.025529834 1.765
0.568139554 0.4073
-0.160555586 0.1757
-0.889250727 -0.7264
-0.889250727 -0.6345
-0.889250727 -0.5981
-1.617945867 -1.7526
-1.617945867 -1.103
0.568139554 0.6387
-0.889250727 -0.8455
-0.889250727 -1.2803
0.568139554 0.5526
-0.160555586 -0.2083
-0.889250727 -0.8837
-0.160555586 0.1689
-0.889250727 -0.3075
1.296834694 1.1586
2.025529834 0.8222
0.568139554 0.6
2.025529834 0.728
1.296834694 0.6166
2.025529834 1.5682
-0.889250727 -0.4823
-0.889250727 -1.3419
-0.889250727 0.8118
-0.889250727 -0.7219
1.296834694 0.3152
-0.889250727 -0.1193
1.296834694 0.3966
-0.889250727 -0.4843
0.568139554 0.3202
-0.889250727 -0.7751
1.296834694 1.4787
1.296834694 -0.0901
-0.160555586 -0.0676
0.568139554 0.8066
-0.160555586 -0.4553
-0.160555586 0.1464
-0.160555586 -0.7581
-0.889250727 -0.6871
1.296834694 1.081
-0.889250727 -0.8455
-0.160555586 0.5792
-1.617945867 -1.0941
-1.617945867 -1.0635
-0.889250727 -0.4907
-0.160555586 0.5507
0.568139554 0.5269
-0.889250727 -0.1175
0.568139554 0.296
-0.889250727 0.3385
0.568139554 0.9281
-0.889250727 0.0374
-0.889250727 -0.8893
-0.889250727 -0.7901
-1.617945867 -1.4533
1.296834694 0.7946
-0.160555586 -0.0872
-0.889250727 -8
-0.160555586 -0.4741
-0.889250727 -0.1585
-0.160555586 0.0443
1.296834694 1.1185
2.025529834 1.5489
-0.889250727 -0.8429
-0.889250727 -0.5628
-0.889250727 -0.9974
-0.160555586 0.197
1.296834694 1.4704
2.025529834 1.6758
-0.889250727 -1.213
-0.160555586 0.2531
2.025529834 1.7125
0.568139554 0.3511
-0.160555586 -0.2492
-0.889250727 -0.4864
-0.160555586 -0.3623
2.025529834 1.4935
-0.889250727 -1.0836
0.568139554 0.8711
2.025529834 1.5797
0.568139554 0.6685
-0.889250727 -1.0246
-0.889250727 -0.3686
-0.160555586 -0.0912
-0.889250727 -0.9073
-0.160555586 0.553
1.296834694 0.483
-0.889250727 -0.8179
-1.617945867 -1.429
-0.160555586 -0.5434
-0.889250727 -0.6883
1.296834694 1.1604
0.568139554 0.4327
-0.889250727 -0.601
-0.160555586 0.0117
-0.160555586 -1.0868
-0.889250727 -0.1774
-0.160555586 -0.2174
-0.889250727 -0.8412
1.296834694 -8
-0.160555586 0.0466
0.568139554 0.4289
-0.160555586 0.5216
0.568139554 1.335
1.296834694 0.5104
0.568139554 0.4748
2.025529834 1.7517
-0.160555586 -0.0855
-0.889250727 -0.8837
0.568139554 0.5182
0.568139554 0.4073
-0.889250727 -0.056
0.568139554 0.3355
-0.160555586 -0.0872
-0.889250727 -0.2553
0.568139554 1.1166
-1.617945867 -1.6616
0.568139554 0.9079
-0.889250727 -0.7751
-0.889250727 -0.4169
-0.889250727 0.145
0.568139554 0.3899
-1.617945867 -1.6616
-0.889250727 -0.3554
-0.889250727 -0.2938
0.568139554 1.5003
1.296834694 1.7409
-0.889250727 -0.6532
2.025529834 0.3476
1.296834694 0.6684
-0.160555586 -0.3373
-0.889250727 -0.3465
-0.889250727 -0.7062
0.568139554 0.1329
1.296834694 0.6318
1.296834694 0.9413
2.025529834 2.5308
-1.617945867 -1.5735
-0.889250727 -0.2033
-0.160555586 0.2893
-0.889250727 -0.3554
-0.889250727 -0.6785
2.025529834 1.5061
0.568139554 0.942
0.568139554 0.6881
0.568139554 -0.1804
-0.889250727 -0.428
-0.889250727 -0.0418
0.568139554 0.357
0.568139554 0.1563
-0.889250727 -0.5628
-0.160555586 -0.5434
0.568139554 -0.2456
-0.889250727 -0.1236
-0.160555586 0.3955
-0.889250727 -0.6574
-0.889250727 -0.3631
0.568139554 0.7521
-0.889250727 -0.6714
-0.889250727 -1.3682
-0.889250727 0.4346
-0.160555586 0.5175
-0.160555586 0.6622
-0.889250727 -0.8371
-1.617945867 -1.1153
-0.889250727 -0.7161
-0.889250727 -0.0655
-0.889250727 -0.3844
1.296834694 1.4187
0.568139554 0.9223
0.568139554 0.1079
-0.889250727 -0.826
0.568139554 0.6165
-0.889250727 -0.2937
-0.889250727 -1.5209
-0.889250727 -0.8201
-0.889250727 -0.2751
-0.889250727 0.0027
-0.889250727 -0.6321
-0.889250727 -0.4584
0.568139554 0.5559
0.568139554 1.2548
-0.889250727 -0.4003
-0.889250727 -0.1066
-1.617945867 -8
-0.889250727 -0.9745
1.296834694 0.7903
2.025529834 1.7902
1.296834694 0.5048
1.296834694 1.0613
-0.889250727 -1.0282
0.568139554 0.9193
-0.889250727 -8
2.025529834 1.4812
-0.889250727 -0.8048
0.568139554 0.942
-0.889250727 -0.1495
0.568139554 -0.8431
1.296834694 0.9311
0.568139554 1.0865
0.568139554 1.0099
0.568139554 -0.4204
0.568139554 1.0269
-1.617945867 -0.8194
-0.889250727 -0.5442
-0.160555586 0.1288
-0.160555586 -0.1509
0.568139554 0.438
0.568139554 0.4109
0.568139554 1.032
-0.889250727 -0.5964
-1.617945867 -1.5325
1.296834694 1.4893
0.568139554 0.5721
-0.889250727 -0.1236
-1.617945867 -1.7526
-0.889250727 -0.5186
-0.889250727 -0.5442
-0.889250727 -0.6518
-0.889250727 -0.8103
-0.889250727 -0.0965
-0.889250727 -0.7933
-0.889250727 -0.0102
-0.889250727 -0.601
-0.889250727 -1.3419
-0.889250727 -0.2565
-1.617945867 -8
-0.889250727 -0.8837
0.568139554 0.8731
0.568139554 1.2268
-0.889250727 -0.2794
-0.889250727 -0.6504
-0.160555586 0.3165
0.568139554 1.4248
1.296834694 -0.0157
1.296834694 0.9673
0.568139554 -0.2316
-0.889250727 -1.2803
-0.889250727 -0.0089
0.568139554 0.2124
-0.889250727 -0.0677
-0.889250727 -0.3007
-0.889250727 0.6424
0.568139554 1.3845
-0.889250727 -0.5013
1.296834694 1.527
1.296834694 0.9207
-1.617945867 -0.9992
-0.160555586 -0.2887
0.568139554 1.3314
-0.889250727 -0.3591
-1.617945867 -1.0856
0.568139554 0.5932
1.296834694 1.1209
-0.889250727 0.2258
1.296834694 0.4041
-0.160555586 -0.6543
0.568139554 0.7503
-1.617945867 -1.3274
-0.160555586 -0.8811
-0.160555586 0.2344
1.296834694 1.5697
-0.889250727 -0.7046
-0.160555586 -0.4414
0.568139554 1.1916
1.296834694 0.4041
-0.889250727 -0.5436
-0.889250727 -0.4975
1.296834694 1.1188
-1.617945867 -1.4268
-0.889250727 -0.826
-0.889250727 -0.3598
-0.889250727 -0.6756
-0.160555586 0.0652
-0.889250727 -0.8455
-0.889250727 -0.4302
-0.889250727 -0.3936
1.296834694 1.179
-0.889250727 0.11
-0.889250727 -1.43
1.296834694 1.0423
0.568139554 1.1166
-0.889250727 -0.5005
0.568139554 -0.1207
-0.160555586 -0.0324
0.568139554 0.5958
0.568139554 1.0668
-0.889250727 0.018
-0.889250727 -0.5105
-0.160555586 0.5794
0.568139554 0.5498
0.568139554 0.474
-0.889250727 -0.4311
0.568139554 0.9581
0.568139554 1.1166
-1.617945867 -1.3476
-0.889250727 -0.8455
0.568139554 0.1284
-0.889250727 -0.0103
-0.889250727 -0.4559
-0.889250727 -0.4763
-0.889250727 -0.2245
-0.160555586 0.1219
2.025529834 1.5764
0.568139554 1.0175
-0.889250727 0.4117
0.568139554 0.8022
-0.889250727 -0.4302
-0.889250727 -0.1955
1.296834694 1.151
-0.889250727 -0.6328
-0.889250727 -0.8837
0.568139554 0.9461
-0.889250727 -8
1.296834694 0.9868
-0.889250727 -0.4584
-0.160555586 0.1141
0.568139554 0.7262
-0.160555586 -0.0128
-0.889250727 -0.589
-0.889250727 -0.0407
1.296834694 -8
-0.889250727 -0.1431
-0.160555586 0.1665
-0.160555586 0.5794
-0.160555586 0.0745
0.568139554 0.7161
-0.889250727 -0.7778
0.568139554 0.5182
-1.617945867 -0.0688
0.568139554 1.3438
-1.617945867 -1.429
-1.617945867 -8
-0.889250727 -0.6116
-0.889250727 -0.0884
-0.160555586 0.0506
0.568139554 0.2797
-0.889250727 0.1611
-0.160555586 -0.087
2.025529834 2.0785
-0.889250727 -0.8429
1.296834694 1.2409
0.568139554 0.6785
1.296834694 0.3263
-0.889250727 -0.4161
-0.160555586 -0.5646
2.025529834 1.97
-1.617945867 -1.4796
1.296834694 0.8115
0.568139554 1.1217
-0.889250727 -0.2751
-0.889250727 -1.2098
2.025529834 1.7198
-0.889250727 -0.6665
1.296834694 0.984
0.568139554 0.5648
-0.160555586 -0.1237
-0.889250727 -0.874
-0.889250727 0.0768
0.568139554 0.9322
-0.889250727 -0.8179
-0.889250727 -0.056
0.568139554 0.6707
-0.889250727 -0.0735
1.296834694 0.913
-0.889250727 -0.3886
0.568139554 0.7263
0.568139554 1.0258
-0.889250727 0.1301
-0.889250727 -0.5711
-0.889250727 -0.1996
-0.889250727 -0.6363
0.568139554 0.497
1.296834694 1.3157
-0.889250727 0.255
0.568139554 1.1154
-1.617945867 -0.7429
0.568139554 0.2252
0.568139554 0.7623
1.296834694 0.7605
0.568139554 0.7533
-0.889250727 0.1969
1.296834694 0.6089
-0.889250727 -1.2803
0.568139554 1.2962
-0.889250727 -0.0698
-1.617945867 -1.3329
-0.160555586 0.2657
-0.889250727 -0.8455
-0.889250727 0.1066
-0.160555586 -0.0679
-0.160555586 -0.2739
0.568139554 1.4303
-0.889250727 -0.7626
0.568139554 -0.2358
-0.160555586 -0.6054
1.296834694 0.984
-0.889250727 -0.5573
-0.160555586 -8
-0.889250727 -0.5812
-0.889250727 -0.6574
0.568139554 0.5851
0.568139554 1.0762
-0.889250727 0.4457
-0.889250727 -1.2803
-0.889250727 -0.8455
-0.160555586 -0.0417
-0.889250727 -0.8455
2.025529834 2.4477
-0.889250727 -0.0103
1.296834694 0.97
-0.160555586 -0.4016
-0.889250727 -0.7751
-0.889250727 -0.3273
1.296834694 1.4719
1.296834694 0.6836
-0.889250727 -0.43
2.025529834 1.7022
0.568139554 0.8642
-0.889250727 -0.4615
0.568139554 0.8263
0.568139554 0.3593
0.568139554 0.0173
-0.160555586 0.519
-0.160555586 -0.2226
-0.889250727 0.0653
-0.889250727 -0.6791
-0.160555586 -0.4348
-0.160555586 0.2512
1.296834694 -0.0046
-0.160555586 0.0884
1.296834694 0.4824
-0.889250727 -1.1012
0.568139554 1.0698
1.296834694 -0.2335
0.568139554 0.1543
-0.160555586 -0.269
-0.889250727 -0.6934
-0.889250727 -0.178
1.296834694 1.4976
0.568139554 -0.0095
1.296834694 0.7138
1.296834694 0.5232
1.296834694 0.7521
-0.889250727 -0.1642
-0.889250727 0.093
0.568139554 0.5176
-0.889250727 -0.4036
0.568139554 0.8204
1.296834694 1.3395
1.296834694 1.2058
-0.889250727 -0.1993
0.568139554 0.5988
0.568139554 0.4239
0.568139554 0.4073
-0.889250727 -0.6333
0.568139554 0.9295
-0.889250727 0.0301
-0.889250727 -1.1487
-0.889250727 -1.2098
0.568139554 -0.1386
-0.889250727 -0.382
0.568139554 0.9651
1.296834694 0.808
-1.617945867 -1.6616
-0.889250727 -0.5512
0.568139554 0.6261
0.568139554 1.0189
-0.889250727 -0.5007
2.025529834 2.5668
-0.160555586 -0.3734
-0.160555586 0.6224
-1.617945867 -1.103
-0.889250727 -1.2098
-0.889250727 -0.1465
0.568139554 1.0215
-0.889250727 0.255
-0.889250727 -0.9551
1.296834694 -8
-1.617945867 -1.5735
-1.617945867 -1.7157
-0.160555586 0.4363
-0.889250727 -0.5671
-0.889250727 -0.7751
0.568139554 -0.0058
-0.889250727 -0.4024
-1.617945867 -8
-0.160555586 0.1542
0.568139554 0.251
-1.617945867 -1.3329
2.025529834 1.4727
0.568139554 0.6416
-0.160555586 0.0735
0.568139554 0.7863
-0.889250727 0.3221
0.568139554 0.2406
-0.889250727 -0.1293
-0.889250727 -0.5592
0.568139554 0.6195
0.568139554 0.7564
-0.160555586 0.3879
-1.617945867 -1.1272
0.568139554 0.466
0.568139554 0.6834
0.568139554 0.7325
-0.160555586 -0.5184
0.568139554 0.4462
0.568139554 -0.0796
-0.160555586 -0.1707
-0.889250727 -0.5386
-0.889250727 -0.3362
2.025529834 2.0218
-0.889250727 0.4407
-0.160555586 0.8241
0.568139554 0.0196
-0.889250727 -1.1012
-0.889250727 -0.7751
-0.160555586 0.4858
0.568139554 0.6366
-0.889250727 -0.6574
0.568139554 0.0989
-0.889250727 -0.3534
-0.889250727 -8
-0.889250727 -0.7757
-0.160555586 -0.0054
-0.889250727 -0.7281
-0.889250727 -0.0884
0.568139554 0.6117
0.568139554 1.1903
0.568139554 0.3919
-0.889250727 -0.884
-0.889250727 -0.1915
-0.160555586 0.7553
0.568139554 1.0222
-0.160555586 -0.0643
-0.160555586 -0.5434
-0.889250727 0.1865
-0.889250727 -0.6328
1.296834694 0.9456
0.568139554 0.2732
0.568139554 0.9798
-0.160555586 -0.0236
0.568139554 0.2023
1.296834694 1.179
0.568139554 -0.0049
-0.889250727 -0.6231
-0.160555586 0.3907
-0.889250727 -0.7329
-1.617945867 -1.7157
0.568139554 1.013
-0.160555586 -0.128
-0.889250727 -0.4293
-0.889250727 -0.5189
1.296834694 1.0407
-0.889250727 -0.7751
-0.889250727 -0.3819
1.296834694 0.8541
-0.889250727 -0.2338
-0.889250727 0.0341
-0.889250727 -0.6333
-0.889250727 -1.1824
-0.160555586 -0.652
0.568139554 -0.0861
1.296834694 0.4438
2.025529834 1.5764
-0.889250727 0.0027
1.296834694 1.2556
0.568139554 0.1116
-1.617945867 -1.6616
-0.160555586 -0.0389
-0.889250727 -0.6883
-0.889250727 -1.5209
-0.889250727 -1.245
-0.889250727 -0.7156
-0.160555586 -0.4202
0.568139554 0.3048
-0.889250727 -0.2066
1.296834694 0.7445
-0.889250727 0.1628
2.025529834 1.9964
2.025529834 1.9543
2.025529834 2.5214
0.568139554 -0.1223
-0.889250727 -0.4584
-0.160555586 0.0735
1.296834694 1.1164
-0.160555586 -0.0922
1.296834694 1.2003
2.025529834 2.1586
2.025529834 1.97
2.025529834 0.9441
-1.617945867 -1.6616
2.025529834 0.9927
0.568139554 0.5758
0.568139554 0.602
-0.160555586 -0.2226
-0.889250727 0.3707
-0.889250727 -0.5436
-0.160555586 0.2761
-0.889250727 -0.4907
2.025529834 1.5383
-0.889250727 -0.6119
1.296834694 0.2303
-1.617945867 -1.3178
-0.160555586 -0.0412
-0.889250727 -0.3332
0.568139554 0.1828
0.568139554 0.9017
1.296834694 1.4226
-0.160555586 0.3462
-0.889250727 0.1084
0.568139554 0.6613
-0.889250727 -8
-0.889250727 0.3826
1.296834694 0.3294
2.025529834 2.5308
-0.889250727 0.3882
-0.889250727 -8
-0.160555586 -0.8546
-0.889250727 -0.1475
0.568139554 -0.3118
0.568139554 0.7126
1.296834694 1.1973
-0.889250727 -0.4542
1.296834694 1.3854
-0.889250727 -0.4136
-1.617945867 -0.2876
0.568139554 0.9487
-0.889250727 -0.6232
0.568139554 0.508
-0.889250727 -0.482
-0.160555586 0.188
-0.889250727 -0.6665
0.568139554 0.3779
2.025529834 -8
-1.617945867 -1.1348
-1.617945867 -1.7526
-0.889250727 -0.832
-0.889250727 -0.3465
-0.889250727 -0.5127
-0.889250727 -0.3394
1.296834694 0.7354
-0.889250727 0.3478
-0.160555586 -0.5687
-0.889250727 -0.6116
0.568139554 0.2273
-0.889250727 -0.8298
0.568139554 -0.817
0.568139554 0.9601
-0.889250727 -8
-0.160555586 -0.3312
-0.889250727 -0.3307
-0.889250727 -0.8227
-0.889250727 -0.1263
-0.889250727 -0.3332
0.568139554 0.6366
-0.160555586 0.2305
0.568139554 0.7604
-0.160555586 -0.3004
-0.889250727 -0.484
-0.889250727 -0.8455
2.025529834 1.8857
-0.889250727 -0.3755
1.296834694 0.7772
0.568139554 0.6891
0.568139554 -0.3526
1.296834694 1.1568
-0.160555586 -0.6423
1.296834694 1.2689
-1.617945867 -1.3178
-0.889250727 -0.1484
0.568139554 0.3692
-0.889250727 -0.6637
-0.889250727 0.2649
-0.889250727 -1.3379
1.296834694 0.9226
0.568139554 0.8303
1.296834694 1.2119
-0.160555586 0.1281
-0.889250727 -0.5436
-0.160555586 -0.5205
0.568139554 0.0747
-0.160555586 0.471
1.296834694 0.8275
0.568139554 0.3362
-0.889250727 -0.3935
0.568139554 0.598
-0.889250727 -0.7259
-0.889250727 -0.2985
1.296834694 1.2607
-0.160555586 0.8178
-0.160555586 -0.167
0.568139554 0.942
-0.889250727 -0.3554
-0.889250727 -0.5465
2.025529834 1.6844
-0.889250727 -0.1215
-1.617945867 -1.6176
-0.889250727 -0.6655
0.568139554 1.2962
0.568139554 0.2563
-0.889250727 0.1098
-1.617945867 -1.0067
-0.889250727 -0.6665
0.568139554 0.8066
0.568139554 0.6364
-0.889250727 -0.5628
-0.160555586 0.0497
0.568139554 0.3891
-0.889250727 -1.245
0.568139554 0.0799
0.568139554 0.1172
-0.160555586 -0.3733
-0.889250727 -0.3746
1.296834694 1.1622
0.568139554 0.8856
-0.889250727 -0.6504
2.025529834 1.8929
0.568139554 0.348
-0.889250727 -0.0102
-0.889250727 -0.0153
0.568139554 0.6973
2.025529834 1.0656
2.025529834 1.9489
2.025529834 0.8442
-1.617945867 -1.0635
-0.889250727 -0.8455
1.296834694 0.7814
-1.617945867 -1.3077
-0.889250727 -0.6206
-1.617945867 -0.9512
-0.889250727 -0.7062
-0.160555586 -0.1237
-0.889250727 -0.4542
-0.160555586 -0.0849
-0.889250727 -0.6923
-1.617945867 -1.2877
-0.889250727 -0.9271
0.568139554 1.1448
2.025529834 1.4817
-1.617945867 -1.0419
-0.889250727 -0.6225
-0.889250727 -0.5621
-0.889250727 0.1448
0.568139554 0.1807
0.568139554 0.7982
1.296834694 0.2982
0.568139554 0.5036
1.296834694 0.4438
-0.889250727 -0.3581
1.296834694 0.9135
-0.889250727 0.0341
2.025529834 1.9142
-0.160555586 0.2562
0.568139554 -8
0.568139554 0.0463
-0.889250727 -1.3048
-0.160555586 0.2926
0.568139554 0.3115
0.568139554 1.1856
-1.617945867 -1.5501
-0.889250727 0.0865
-0.160555586 -0.1237
-0.889250727 -0.4024
-1.617945867 -1.0462
-1.617945867 -1.355
-0.889250727 0.3474
-0.160555586 0.798
-0.889250727 -0.4551
0.568139554 -0.3588
0.568139554 0.6276
-1.617945867 -1.7526
-0.889250727 0.3094
-0.889250727 -1.1461
2.025529834 0.8305
-0.889250727 -0.832
0.568139554 0.4748
-0.889250727 -0.7524
-0.889250727 -0.5301
-0.160555586 0.6924
-0.889250727 -0.4605
1.296834694 0.0589
-0.889250727 -0.3545
-0.160555586 0.2344
0.568139554 0.009
-0.889250727 -0.5628
-0.889250727 0.0881
-0.160555586 0.0962
0.568139554 0.2028
-0.160555586 -0.3312
0.568139554 0.3202
-1.617945867 -1.7157
0.568139554 0.585
-0.889250727 -0.6665
0.568139554 0.4409
1.296834694 0.8627
-0.889250727 -1.2803
1.296834694 0.2685
0.568139554 0.8524
-1.617945867 -1.0215
-0.889250727 -1.1038
-0.889250727 -0.178
0.568139554 0.378
0.568139554 0.8905
-0.160555586 -0.0297
-0.889250727 0.0502
0.568139554 0.3782
-0.160555586 -0.2656
0.568139554 -8
1.296834694 0.835
2.025529834 1.1609
-0.889250727 -0.3271
0.568139554 0.731
-0.889250727 -0.0906
2.025529834 0.8548
-0.160555586 -0.2739
-0.889250727 -0.4046
-0.160555586 -0.4842
-0.160555586 0.2109
0.568139554 0.7178
-0.889250727 -0.2033
-1.617945867 -0.5912
-0.160555586 -0.5073
-1.617945867 -1.4767
2.025529834 1.2959
1.296834694 1.4393
-1.617945867 -1.7526
-0.889250727 -0.5512
-0.160555586 -0.0621
-1.617945867 -1.429
1.296834694 1.4423
0.568139554 0.6914
0.568139554 -0.1649
2.025529834 2.1833
0.568139554 0.6707
-0.889250727 -0.3535
1.296834694 1.3306
0.568139554 0.3078
-0.889250727 -0.1431
-0.889250727 -1.1038
-0.160555586 0.3648
0.568139554 0.8234
-0.889250727 -0.4024
-0.889250727 -0.5442
-0.889250727 -0.3006
2.025529834 1.3363
-0.889250727 0.4753
2.025529834 1.7902
0.568139554 0.3549
1.296834694 0.1937
0.568139554 0.5768
0.568139554 0.251
-1.617945867 -1.6176
0.568139554 0.2954
0.568139554 0.4359
-0.160555586 0.1774
2.025529834 0.8009
-1.617945867 -0.9781
-0.889250727 -0.3557
-0.889250727 0.4781
-0.889250727 -0.056
0.568139554 0.6496
-0.889250727 -0.8794
-0.889250727 -0.2562
0.568139554 0.4001
-1.617945867 -1.1558
2.025529834 1.6613
-0.889250727 -1.0862
-0.160555586 -0.0374
0.568139554 0.917
2.025529834 1.7672
-0.889250727 -0.1027
-0.889250727 -0.7751
1.296834694 0.984
-0.889250727 -0.8955
1.296834694 1.0989
0.568139554 0.1427
2.025529834 -0.1102
1.296834694 0.7654
-0.889250727 -0.1277
0.568139554 1.0269
-1.617945867 -0.5825
-0.889250727 -0.6413
-0.889250727 -1.1647
-1.617945867 -1.3743
-0.889250727 -1.2098
-1.617945867 -1.5655
1.296834694 1.0893
-0.889250727 -0.9535
-0.889250727 0.0384
-0.889250727 -0.3554
0.568139554 0.9219
1.296834694 1.388
-0.889250727 -0.0902
-0.160555586 0.0466
0.568139554 -0.1389
0.568139554 0.0714
0.568139554 0.3938
1.296834694 0.7988
-0.889250727 -0.43
-0.889250727 -0.2917
-0.160555586 0.0713
-0.160555586 0.068
1.296834694 0.8635
0.568139554 0.4352
-0.160555586 -0.4184
-0.160555586 0.0361
-0.889250727 -0.0346
0.568139554 0.293
1.296834694 1.3009
0.568139554 0.4529
0.568139554 0.6565
-0.889250727 -0.7506
1.296834694 0.8669
0.568139554 0.4073
